"org_uuid","Predicted Funding","Total Funding Received","Number of Founders","Number of organisations founded previously by current Founders","Funding received from organisations founded previously by current Founders","Number of executive jobs held by Founders previously","Funding received from previously held jobs by current Founders","Number of Funding Rounds from previously held jobs by current Founders","Number of Bachelors","University Rankings from Founders' degrees","Number of previous funding rounds","Age at Funding - Series Unknown","Funding Raised (USD) - Series Unknown","Age at Funding - Seed","Funding Raised (USD) - Seed","Number of Investors - Seed","Age at Funding - Series A","Funding Raised (USD) - Series A","Number of Investors - Series A","Funding Raised (USD) - Debt Financing","Age at Funding - Series B","Funding Raised (USD) - Series B","Average organization age at events","Organization Age","name"
"7cbf673d-f20a-9506-8018-c9f1b08dbee9",1414530.1791666667,1500000.0,2,0.5,200000.0,5.0,700000.0,2.0,0.0,0.0,3.0,0.0,0.0,14.0,2826531.06965146,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,78.32604365592722,"Suggestic"
"7cc00d9f-5657-c205-01a8-3d4963545790",283126.8358333333,229415.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"HAAARTLAND"
"7cc25d14-f01c-55a5-3493-c35cf93c0227",849012.5075,1076746.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,51.220764286741,"Micappital"
"7ccca99f-c99a-8bbc-4332-f1c1469fbcc0",1414530.1791666667,1333677.0,5,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,21.0,1476531.069651459,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Life Detection Technologies"
"7ccf2b8e-59ec-140a-5cbf-171e41b51daa",7635224.567499999,7861145.0,3,0.3333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,3000000.0,1.0,0.0,0.0,0.0,30.686461734327192,73.29924639109632,"Wirex"
"7ccf5de7-a9c9-f96c-1d9c-e4a9e8b9db5b",28559378.419166666,28828327.0,2,1.5,22555500.0,4.0,36969663.5,6.5,2.0,1.0,6.0,72.0,7794289.542567125,0.0,0.0,0.0,18.0,2628328.0,1.0,0.0,28.0,7000000.0,50.6361176044577,156.29068358693198,"Zettics"
"7cd91b76-5c5b-84b8-1289-b3fe04e4d412",283126.8358333333,50000.0,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Kichink"
"7ce277d4-d25b-b1e3-2ce6-3bb0307ce0eb",1980047.850833333,10330000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,33.5,2330000.0,34.0,1326531.069651459,6.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"ToneTag"
"7cefc667-113c-4268-94df-8eb8969b73a9",4242118.5375,4000000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,4000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28996488634264,45.47115957206513,"Altinity"
"7cf03605-05eb-4b1d-8d59-b386f63d19c6",1414530.1791666667,1478727.0,1,2.0,2103336.0,3.0,2103336.0,2.0,0.0,0.0,3.0,0.0,0.0,4.5,673773.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,61.4386332368221,"RentSafe"
"7cf18e8b-5ffa-4e06-b4da-c3e2fdc50a7d",849012.5075,1000000.0,4,0.0,0.0,4.0,250000.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,32.49348035893961,"LeadBest Consulting Group"
"7cf99ef8-a685-4f8a-a774-61320d12cead",1414530.1791666667,1164165.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1164165.0,1.0,0.0,0.0,0.0,12.583420604119182,48.26382471919342,"Abacus.ac"
"7cfdc1b5-0b45-4f8a-899a-387f0260d049",283126.8358333333,115000.0,1,9.0,284993383.0,9.0,284993383.0,25.0,0.0,0.0,1.0,0.0,0.0,94.0,115000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,132.2737633216288,"CurrencyWorks"
"7d0675ce-fac5-9261-5e1c-bb6c29fd403a",283126.8358333333,500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,142.06451877861969,"Convo Communications"
"7d0eaad2-3823-bc07-edb7-4d7023d9ddc5",283126.8358333333,120000.0,2,0.0,0.0,2.0,120000.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,61.2743588164028,"EdiPro"
"7d1197e3-fedd-5a9a-5542-e0bb6f8d0c63",283126.8358333333,330000.0,3,0.6666666666666666,220000.0,5.0,220000.0,1.333333333333333,2.0,1.0,2.0,0.0,0.0,0.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"Arts & Analytics"
"7d1b1d85-b6a7-02ed-4842-f5fc0a03eb40",1980047.850833333,1000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.5,1826531.06965146,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,91.59941682580752,"Sun Telematics Private Ltd"
"7d1db071-ee28-795f-2c77-ec34e12e6639",3676600.8658333328,3513335.0,2,0.5,0.0,2.0,0.0,0.0,0.0,0.0,4.0,48.0,1500000.0,20.5,3279862.06965146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78950286453521,128.6925809564878,"AppsBuilder"
"7d237dfb-1279-96ca-beae-93f1c0cf5275",849012.5075,800000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,800000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,101.29160763054684,"TEVIZZ"
"7d2481a0-5d2f-e380-61cf-0886da708224",10462812.925833331,10300000.0,4,4.0,23500000.0,36.0,311032326.5,13.75,1.0,1.0,5.0,0.0,0.0,20.666666666666668,3526531.06965146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.01599622168833,108.28969794040944,"Good&Co"
"7d252495-6a6f-7dcd-180f-8181f821d400",30255931.434166662,30500000.0,2,0.5,250000.0,4.0,7895000.0,2.5,0.0,2.0,5.0,26.0,15588579.085134253,26.0,2500000.0,7.0,41.0,10000000.0,3.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Fabric Technologies"
"7d26a672-be59-5a26-6c1d-05da201022e4",283126.8358333333,526947.0,2,1.0,3822553.0,5.0,4086026.5,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,89.66097866485964,"Zyfro"
"7d324c46-0fa2-4302-962e-327f0be69e5f",34780072.8075,35000000.0,3,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.823610341074763,40.280087886814925,"Pundi X"
"7d36dfa8-2217-7cf1-fba2-542ec8bd8889",283126.8358333333,170000.0,2,0.5,0.0,4.0,1750000.0,1.0,0.0,0.0,2.0,0.0,0.0,14.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Commandiv"
"7d394385-c323-3184-9b96-af3d7b35e338",849012.5075,650000.0,1,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,150000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,25.69251935358016,84.27277767510627,"APImetrics"
"7d3ee2fa-4732-59d2-5c3e-e6df5f470199",5373153.880833333,5607355.0,2,0.0,0.0,2.0,2803677.5,3.0,0.0,0.0,6.0,39.5,11671404.542567125,0.0,258905.0,1.0,7.0,1471335.0,3.0029130253849354,0.0,31.0,20766633.367334902,50.6361176044577,108.28969794040944,"moneymeets"
"7d410f4a-a8df-4dcb-99c9-f9f38a0a03a4",849012.5075,700000.0,2,0.5,0.0,10.0,150179972.0,9.5,0.0,2.0,1.0,0.0,0.0,16.0,700000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Neutrino8"
"7d416f50-f27f-4d26-88fd-1c21226e6c75",283126.8358333333,250454.0,3,0.6666666666666666,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,25.0,250454.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,17.858976277013618,36.27179202858376,"Ai4"
"7d46cd94-32c8-4edb-aa4a-33a3d0009a7d",283126.8358333333,384595.0,5,0.0,1.0,5.0,384597.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,38363.0,2.4241519674355496,3.0,346233.0,3.0029130253849354,0.0,0.0,0.0,50.6361176044577,46.58822563091646,"MHC Capital"
"7d511fe7-eac3-f62d-9b6d-b0ee349d6003",23469719.374166664,23400000.0,1,1.0,121900000.0,1.0,121900000.0,7.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,15.5,8600000.0,1.0,0.0,28.0,8800000.0,50.6361176044577,158.29483151604757,"Currensee"
"7d51abd2-62bb-47b4-ace1-c22ead358cbe",1414530.1791666667,1400000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,1100000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,26.941004948766917,"BetterYou"
"7d52dacb-7fa7-4702-a0c9-0dfbefa1c9ae",283126.8358333333,47189.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.173391650752585,72.28074498449661,"Atlas Quantum"
"7d5798b4-4140-47cf-591d-5b65bfd850ee",38173178.8375,74000000.0,2,0.0,0.0,3.0,131900000.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,8000000.0,1.0,0.0,43.0,24000000.0,42.74121738546057,71.55793753465163,"Lacework"
"7d5abdf0-da1f-0196-2f0c-688bb6b8a484",283126.8358333333,20000.0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"Shelfie"
"7d5c58be-ad25-4a24-adf5-73a5ecfe0a0d",4807636.2091666665,4699813.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,56.66666666666666,4699813.0,0.0,0.0,0.0,27.0,9279620.173465185,2.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"PickMe eSolutions India"
"7d601f7f-890b-4679-93aa-cbec1c4d20ae",7635224.567499999,7300000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,45.30688515164582,"Monarx, Inc."
"7d609692-320f-411d-aafb-400a62cee659",283126.8358333333,10000.0,1,1.0,0.0,2.0,214118456.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550401445614898,33.7091110700425,"Lush Plans"
"7d6141fc-2c4d-631f-6d04-9e2962bec6b5",283126.8358333333,344595.0,2,0.0,0.0,2.0,172297.5,1.0,0.0,2.0,2.0,0.0,0.0,158.0,294595.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,228.2757346146738,"Lumni, Inc."
"7d626698-415c-412a-9081-29128edad3ee",849012.5075,1122839.0,2,0.0,0.0,2.0,381867.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Avatar Cognition"
"7d62a7b0-601c-0915-6caa-92cb44790e23",283126.8358333333,40000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,40000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"PayAllies"
"7d679291-2ed4-061a-7ce9-f9577d1a9b28",849012.5075,900000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,52.0,7794289.542567125,53.0,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,90.54806053512392,"Reengen"
"7d696961-1a7a-d004-8963-e93e543414b1",283126.8358333333,3040225.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Prospective"
"7d6e8b03-bac4-919f-38d0-87ab8773ae5e",6504189.224166666,6300000.0,3,0.6666666666666666,3333333.333333333,7.0,24441829.0,6.666666666666666,1.0,0.0,3.0,0.0,0.0,35.0,5700000.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,71.29509846198073,"Sweatcoin"
"7d741471-6995-4ea2-867e-51cf26cb5199",25166272.389166664,4025000.0,2,0.5,0.0,2.0,0.0,0.5,1.0,0.0,4.0,0.0,0.0,10.0,3925000.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078153555514487,38.83447298712499,"Downstream"
"7d770c58-d92a-447e-a7af-db0f9304540f",4242118.5375,4100000.0,1,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Brandefender"
"7d790c81-b0c8-7a4c-41eb-e46c1b628a1d",1980047.850833333,2255000.0,2,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,725000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,113.31649520524036,"Kuznech"
"7d79dad6-1b87-4f95-a567-f25f4719ecb0",283126.8358333333,550000.0,5,0.0,0.0,5.0,110000.0,0.2,0.0,0.0,1.0,0.0,0.0,4.0,550000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,17.57736298486622,"Fund the First"
"7d7b55b0-5dcc-61c9-29e0-d3a40a15fbb8",283126.8358333333,25056.0,2,1.0,25056.0,4.0,30056.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,105.299903488778,"Oikoi"
"7d7bbced-7deb-2530-9838-84c5dce07d87",5938671.5525,6000000.0,2,0.0,0.0,3.0,4863556309.5,11.5,0.0,0.0,3.0,0.0,0.0,15.0,1000000.0,3.0,23.0,9279620.173465185,3.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Ayoconnect"
"7d7d0067-cea6-a791-6b11-f54db5f071a5",283126.8358333333,6800000.0,3,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,3500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,112.29799379864065,"Jifiti.com"
"7d86b5e9-3f19-25c4-4289-aadee11ae900",16117989.642499998,16000000.0,1,0.0,0.0,3.0,16439857.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,4000000.0,2.0,0.0,0.0,0.0,1.2484855951867595,149.2925932770694,"Tonchidot"
"7d88b547-8899-0acc-4aa7-66f041250be7",849012.5075,874279.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,10.0,141508.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Carmen"
"7d89e187-e997-78e8-8420-2ff08dd047ce",283126.8358333333,50000.0,1,2.0,1024194.0,4.0,1388024194.0,12.0,0.0,0.0,1.0,0.0,0.0,21.11675093034465,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,69.323805416949,"Dispatch"
"7d8a4bc1-2000-9518-5c81-3de99c44c5fb",25166272.389166664,24980307.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,41.0,2235814.0,0.0,0.0,0.0,19.0,3000000.0,2.0,1700000.0,35.0,6000000.0,104.8727899956878,168.28271627754162,"Ace Metrix"
"7d8e4c67-2297-3e56-f6d8-ea47b96acab7",283126.8358333333,100000.0,1,0.0,0.0,1.0,125500000.0,3.0,0.0,1.0,1.0,0.0,0.0,29.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"Basepair"
"7d9032ad-2c77-28f4-6ffd-9a6a6451138c",849012.5075,1147400.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,159.31333292264728,"Servosity"
"7d927834-fed4-4bef-962e-61340b1c9855",10462812.925833331,10500000.0,1,0.0,0.0,3.0,97965820.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,10500000.0,2.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Observable"
"7d95c973-867a-42dd-a14b-3f103de81c75",283126.8358333333,200000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,200000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,35.12187108564858,"Livo"
"7d96662b-f065-4c27-a463-e1b882b7aa93",849012.5075,1000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1000000.0,3.0029130253849354,0.0,0.0,0.0,50.6361176044577,39.29444136429906,"Acxela"
"7d97500a-4583-59f6-bad4-3043af2dc0e0",1980047.850833333,2000000.0,2,1.5,3200000.0,5.0,3200000.0,0.5,1.0,1.0,1.0,59.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.28969794040944,"Fhoosh"
"7d9810f9-631e-0f79-1304-4af1120dd80d",849012.5075,1000000.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1000000.0,2.0,0.0,0.0,0.0,50.6361176044577,52.2721205774246,"keychain"
"7d9834f7-dc76-40d0-f891-0207e940a7b9",3676600.8658333328,3711902.0,2,0.0,0.0,3.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.651697160105954,72.28074498449661,"TestingTime"
"7d98482c-7bdf-674b-7a89-285203c17c2e",2545565.5225,2300000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,2300000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,108.74966631758352,"El Loco"
"7d9fc341-129b-7afa-6f3e-5f9b2ba9d75f",9897295.254166666,40000000.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,40000000.0,1.0,0.0,0.0,0.0,107.3040514178936,144.26579601223844,"GWI"
"7da1e14f-ee80-4c87-a1be-0228aa7b6d00",283126.8358333333,50000.0,2,1.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Modaic"
"7da5aef0-150f-7627-989f-9db54c753653",8200742.239166666,8045991.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,109.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.6667898724815,206.1315427421508,"Skills Matter"
"7da6e9ca-485e-1207-fa2e-fa998c822d38",10462812.925833331,10500000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,136.38062383211152,175.31366147148807,"FormAssembly"
"7daa8cde-13ef-481a-bb08-7ba529c67825",283126.8358333333,150000.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,150000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Thunderpod"
"7db0d210-35dd-44ff-8dbf-cdde3ba906c0",3676600.8658333328,3500000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,16.5,4826531.069651458,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Noble.AI"
"7db5633a-a407-1a37-8eae-d7ca36149c1f",5373153.880833333,6328660.0,1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,36.0,1175000.0,1.0,485492.0,2.4241519674355496,76.0,3705642.0,1.0,0.0,0.0,0.0,50.6361176044577,124.2900264892503,"BlackSquare"
"7dbed84d-5e62-4427-af20-f53a427c4648",849012.5075,625000.0,1,1.0,0.0,5.0,1000000.0,3.0,0.0,0.0,2.0,0.0,0.0,10.0,550000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,35.25329062198402,"HomeKey Systems"
"7dbf8012-5ecc-c35a-8f4b-729c13e9be36",1414530.1791666667,1500000.0,3,2.333333333333333,0.0,10.0,2208607.0,5.333333333333332,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,77.3075422493275,"Mobilbank"
"7dc06e01-fd46-5e73-f014-b866a848d63b",9331777.5825,9200000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,1326531.069651459,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,84.27277767510627,"BMLL Technologies"
"7dc3acd9-47f2-438c-8c19-1ccd0a701859",849012.5075,747189.0,1,0.0,0.0,3.0,8444527.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,48.26382471919342,"Hyperdata.IO"
"7dc69048-2aac-8898-6eb6-9da3f188a467",1414530.1791666667,1300000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.5,700000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"Digigraph.me"
"7dca3152-944c-4e86-8180-0499f94c6c8b",4242118.5375,4000000.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,23.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,34.333353867635886,"ZeroEyes"
"7dcd40dc-3a61-4449-870d-401634c40e7a",849012.5075,673210.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,30.25934824123698,"Aequicens"
"7dcf557e-abcc-4187-8947-6a65833bf3c0",283126.8358333333,3505.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,60.28871229388694,"Healthcare Matrix"
"7dd15b87-8eda-1c92-15e5-24b4eac23a69",849012.5075,1100000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1100000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,72.28074498449661,"LoanDolphin"
"7dd54281-a976-f10c-5fc8-357dceddcf85",18945578.000833333,18700000.0,3,0.0,0.0,8.0,463630247.0,19.33333333333333,3.0,2.0,6.0,0.0,0.0,15.0,5500000.0,18.0,30.0,6600000.0,4.0,0.0,0.0,0.0,50.6361176044577,68.60099796710405,"ICX Media"
"7dd8a35d-fdc6-f75a-7760-3bbe3465d34e",22338684.030833334,22600000.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,22600000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,52.2721205774246,"Ling"
"7de371bb-3ec9-3ff1-8b94-46ed8eff42aa",283126.8358333333,300000.0,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,116.01059570011704,"Lukkin"
"7dea4cc7-7e8e-4e00-820d-3667959949d2",283126.8358333333,55915.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"SonarSim"
"7dec9b2b-2137-a86a-0360-bfecfb038d36",8200742.239166666,8129711.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,47.0,2113903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4984496601573,108.28969794040944,"Kameleoon"
"7dee1d66-9555-4268-a734-8a7755de79a9",849012.5075,1000000.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.934618780673116,48.26382471919342,"Bibox"
"7df2f93a-044e-4127-b6cd-d0dabffdc24e",283126.8358333333,125000.0,1,1.0,0.0,2.0,7964300.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,54.30912339062404,"Check-Eat"
"7df88cdf-32c8-ceb5-148e-5d8d1b9be6cb",36476625.8225,36350000.0,1,2.0,44900000.0,2.0,44900000.0,4.0,1.0,0.0,4.0,0.0,0.0,39.0,2500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14866835047948,72.28074498449661,"Credit Key"
"7e02ba37-9f23-d1ea-51e9-e5809f7979d9",34780072.8075,35000000.0,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,73.0,12194289.542567125,24.5,2926531.06965146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51744389001828,144.26579601223844,"EDITED"
"7e02fbac-c973-400e-a1aa-6162865c9158",4242118.5375,4000000.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,4000000.0,2.4241519674355496,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,36.27179202858376,"Vestrata"
"7e0985d1-806e-45cd-f71b-71e4770bb466",1980047.850833333,2154784.0,2,0.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,54.0,715856.0,40.0,1326531.069651459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,120.28173063101912,"Arboribus"
"7e099678-4cb3-75d4-7199-3452ea8ece04",2545565.5225,2511000.0,2,1.0,1000000.0,6.0,20305500.0,4.0,0.0,0.0,1.0,0.0,2511000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6361176044577,96.26481036571592,"Airstone"
